Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Accuracy,Spreadsheet: display,Spreadsheet: test items,BA
113,1.73E+12,5/11/2024 7:59,1.73E+12,8,5/11/2024 23:59,187120,8,task-uo5z,,41109743,BLIND,11991193,,complete,,,mobile,Apple iPhone,iOS 16.5.1,Line 14.14.0,414x736,414x682,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,98,Formal Test,Formal Test,s9687n,1,Formal Test,未來有可能會把這些勞動規約標準統一化。,是
114,1.73E+12,5/11/2024 7:59,1.73E+12,8,5/11/2024 23:59,187120,8,task-uo5z,,41109743,BLIND,11991193,,complete,,,mobile,Apple iPhone,iOS 16.5.1,Line 14.14.0,414x736,414x682,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,99,Formal Test,Formal Test,s9687n,1,Formal Test,約翰用把手開鎖。,否
115,1.73E+12,5/11/2024 7:59,1.73E+12,8,5/11/2024 23:59,187120,8,task-uo5z,,41109743,BLIND,11991193,,complete,,,mobile,Apple iPhone,iOS 16.5.1,Line 14.14.0,414x736,414x682,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,100,Formal Test,Formal Test,s9687n,1,Formal Test,老王在街口等了個把時辰。,否
116,1.73E+12,5/11/2024 7:59,1.73E+12,8,5/11/2024 23:59,187120,8,task-uo5z,,41109743,BLIND,11991193,,complete,,,mobile,Apple iPhone,iOS 16.5.1,Line 14.14.0,414x736,414x682,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,End,Ending ,2unk6p,1,End,,
117,1.73E+12,5/11/2024 7:59,1.73E+12,8,5/11/2024 23:59,187120,8,task-uo5z,,41109743,BLIND,11991193,,complete,,,mobile,Apple iPhone,iOS 16.5.1,Line 14.14.0,414x736,414x682,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,,,,,0,,,
1,1.73E+12,4/11/2024 9:23,1.73E+12,8,5/11/2024 1:23,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,,,,,0,,,
2,1.73E+12,4/11/2024 9:23,1.73E+12,8,5/11/2024 1:23,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Instruction,experiment instruction,ekukxy,1,Instruction,,
3,1.73E+12,4/11/2024 9:23,1.73E+12,8,5/11/2024 1:23,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Instruction,BA definition,p4r1d6,1,Instruction,,
4,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining,pretraining instruction,nb1rzi,1,Pretraining,,
5,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining,pretraining instructioin_2,lq7cvu,1,Pretraining,,
6,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Pretraining test,test,wgm3xn,1,Pretraining test,小明撐著一把雨傘。,否
7,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,2,Pretraining test,test,wgm3xn,1,Pretraining test,小明把兩本漫畫放回書架上。,是
8,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,3,Pretraining test,test,wgm3xn,1,Pretraining test,小明拿著兩把刀。,否
9,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,4,Pretraining test,test,wgm3xn,1,Pretraining test,小明把笑話說得一點都不好笑。,是
10,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,5,Pretraining test,test,wgm3xn,1,Pretraining test,小明把握住機會。,否
11,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,6,Pretraining test,test,wgm3xn,1,Pretraining test,小明把書送給我。,是
12,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,get ready for formal test,Screen 1,6ifobu,1,get ready for formal test,,
13,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Formal Test,Formal Test,s9687n,1,Formal Test,約翰用把手開鎖。,否
14,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,2,Formal Test,Formal Test,s9687n,1,Formal Test,老王把持健康的生活態度，期盼能長命百歲。,否
15,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,3,Formal Test,Formal Test,s9687n,1,Formal Test,他會把你踢好幾腳。,是
16,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,4,Formal Test,Formal Test,s9687n,1,Formal Test,他把你恨透了。,是
17,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,5,Formal Test,Formal Test,s9687n,1,Formal Test,趙六把持著整個公司的運作。,否
18,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,6,Formal Test,Formal Test,s9687n,1,Formal Test,那個女孩把手帕哭得沒有人敢摸。,是
19,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,7,Formal Test,Formal Test,s9687n,1,Formal Test,他把蘋果吃了。,是
20,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,8,Formal Test,Formal Test,s9687n,1,Formal Test,這把戲偵探一眼就看破了。,否
21,1.73E+12,4/11/2024 9:24,1.73E+12,8,5/11/2024 1:24,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,9,Formal Test,Formal Test,s9687n,1,Formal Test,約翰替那位老婦人捏了把冷汗。,否
22,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,10,Formal Test,Formal Test,s9687n,1,Formal Test,他把便宜佔盡了。,是
23,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,11,Formal Test,Formal Test,s9687n,1,Formal Test,他把臉塗滿了灰。,是
24,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,12,Formal Test,Formal Test,s9687n,1,Formal Test,他總是把家保持得很乾淨。,是
25,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,13,Formal Test,Formal Test,s9687n,1,Formal Test,他把我問了很難的問題。,是
26,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,14,Formal Test,Formal Test,s9687n,1,Formal Test,國際石油組織將把日產量減產五十萬桶。,是
27,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,15,Formal Test,Formal Test,s9687n,1,Formal Test,帥哥把妹很容易。,否
28,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,16,Formal Test,Formal Test,s9687n,1,Formal Test,他把我哭得心煩。,是
29,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,17,Formal Test,Formal Test,s9687n,1,Formal Test,他把我罵三次了。,是
30,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,18,Formal Test,Formal Test,s9687n,1,Formal Test,約翰在緊要關頭拉了老王一把。,否
31,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,19,Formal Test,Formal Test,s9687n,1,Formal Test,教育部希望把技職體系大專院校數提高到與一般大學數量相當。,是
32,1.73E+12,4/11/2024 9:25,1.73E+12,8,5/11/2024 1:25,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,20,Formal Test,Formal Test,s9687n,1,Formal Test,新手媽媽每天要幫小孩把屎把尿。,否
33,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,21,Formal Test,Formal Test,s9687n,1,Formal Test,他把我們哭得都不敢笑了。,是
34,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,22,Formal Test,Formal Test,s9687n,1,Formal Test,提起修理手錶，陳師傅可是老把式呢。,否
35,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,23,Formal Test,Formal Test,s9687n,1,Formal Test,約翰用拖把拖地。,否
36,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,24,Formal Test,Formal Test,s9687n,1,Formal Test,美國政府把控兩岸局勢。,否
37,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,25,Formal Test,Formal Test,s9687n,1,Formal Test,這瓶酒把李四醉得站不起來。,是
38,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,1,Break,Screen 1,futlwl,1,Break,,
39,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,26,Formal Test,Formal Test,s9687n,1,Formal Test,歹徒一把火燒光了她家。,否
40,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,27,Formal Test,Formal Test,s9687n,1,Formal Test,我會把書放在桌上。,是
41,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,28,Formal Test,Formal Test,s9687n,1,Formal Test,國際石油組織誓言把油價維持在二十二美元以上。,是
42,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,29,Formal Test,Formal Test,s9687n,1,Formal Test,新聞局應該把自己做的廣告拿出來看一看。,是
43,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,30,Formal Test,Formal Test,s9687n,1,Formal Test,老王在街口等了個把時辰。,否
44,1.73E+12,4/11/2024 9:26,1.73E+12,8,5/11/2024 1:26,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,31,Formal Test,Formal Test,s9687n,1,Formal Test,他把手摀在耳朵上。,是
45,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,32,Formal Test,Formal Test,s9687n,1,Formal Test,新上任的發言人是外交部第一把交椅。,否
46,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,33,Formal Test,Formal Test,s9687n,1,Formal Test,媽媽拿著一把刀切菜。,否
47,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,34,Formal Test,Formal Test,s9687n,1,Formal Test,芭蕾把桿是芭蕾舞者的必備工具。,否
48,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,35,Formal Test,Formal Test,s9687n,1,Formal Test,四把椅子劇團在台北市的劇場表演。,否
49,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,36,Formal Test,Formal Test,s9687n,1,Formal Test,新球拍的握把很好握。,否
50,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,37,Formal Test,Formal Test,s9687n,1,Formal Test,委員把修法過程像錄影帶般倒帶。,是
51,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,38,Formal Test,Formal Test,s9687n,1,Formal Test,車門門把生鏽了。,否
52,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,39,Formal Test,Formal Test,s9687n,1,Formal Test,他在一個鐘頭內把窗戶洗得很乾淨。,是
53,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,40,Formal Test,Formal Test,s9687n,1,Formal Test,他希望把這個獎與所有中國人分享。,是
54,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,41,Formal Test,Formal Test,s9687n,1,Formal Test,媽媽要小明再加把勁。,否
55,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,42,Formal Test,Formal Test,s9687n,1,Formal Test,只有先把政治議題放一邊才能建立彼此信任。,是
56,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,43,Formal Test,Formal Test,s9687n,1,Formal Test,他把菜炒爛了。,是
57,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,44,Formal Test,Formal Test,s9687n,1,Formal Test,中醫師替小明把脈。,否
58,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,45,Formal Test,Formal Test,s9687n,1,Formal Test,約翰把柄在人手裡，不得不對人言聽計從。,否
59,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,46,Formal Test,Formal Test,s9687n,1,Formal Test,把門將士抵擋不住敵人攻城。,否
60,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,47,Formal Test,Formal Test,s9687n,1,Formal Test,土匪把他殺了父親。,是
61,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,48,Formal Test,Formal Test,s9687n,1,Formal Test,天氣把我冷得直打顫。,是
62,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,49,Formal Test,Formal Test,s9687n,1,Formal Test,喇嘛要把正確的佛法告訴他們。,是
63,1.73E+12,4/11/2024 9:27,1.73E+12,8,5/11/2024 1:27,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,50,Formal Test,Formal Test,s9687n,1,Formal Test,兇手推了約翰一把。,否
64,1.73E+12,4/11/2024 9:28,1.73E+12,8,5/11/2024 1:28,187120,8,task-uo5z,,41085245,BLIND,11991186,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 130.0.0.0,1536x864,1536x730,,,0,Chinese Ba Acceptability Exp.,18,Spreadsheet1,Spreadsheet1,2,Break,Screen 1,futlwl,1,Break,,
